product_name,product_price,product_url
"Dorco face 6 剃須刀 + 額外刀片 11p, 2組","$1,462",https://www.tw.coupang.com/products/Dorco-face-6-%E5%89%83%E9%A0%88%E5%88%80-%2B-%E9%A1%8D%E5%A4%96%E5%88%80%E7%89%87-11p-21004946894415?itemId=21018037599174&vendorItemId=21085191990506&sourceType=search&rank=&searchId=235fd88412ac4007abdae575fd912115&q=11p
"You Can 一次性 PET 奶茶瓶 370ml x 10p + 貼紙 11p 套裝, 透明, 1組",$309,https://www.tw.coupang.com/products/You-Can-%E4%B8%80%E6%AC%A1%E6%80%A7-PET-%E5%A5%B6%E8%8C%B6%E7%93%B6-370ml-x-10p-%2B-%E8%B2%BC%E7%B4%99-11p-%E5%A5%97%E8%A3%9D-21007694042421?itemId=21020582428908&vendorItemId=21087657546284&sourceType=search&rank=1&searchId=235fd88412ac4007abdae575fd912115&q=11p
"AMBROGIO SANELLI 山里尼 AS-S682B11P SUPRA 蔬果刀 35g, 紫色, 1支",$190,https://www.tw.coupang.com/products/AMBROGIO-SANELLI-%E5%B1%B1%E9%87%8C%E5%B0%BC-AS-S682B11P-SUPRA-%E8%94%AC%E6%9E%9C%E5%88%80-35g-455507743555593?itemId=455507743588361&vendorItemId=455507743539208&sourceType=search&rank=2&searchId=235fd88412ac4007abdae575fd912115&q=11p
"INCHA 羅漢果11p, 2個, 100g",$720,https://www.tw.coupang.com/products/INCHA-%E7%BE%85%E6%BC%A2%E6%9E%9C11p-21008289134581?itemId=21021494823168&vendorItemId=21088548785855&sourceType=search&rank=3&searchId=235fd88412ac4007abdae575fd912115&q=11p
"Market Pia家具防滑墊10圓直徑3.3cm 11p, 單色, 2個",$128,https://www.tw.coupang.com/products/Market-Pia%E5%AE%B6%E5%85%B7%E9%98%B2%E6%BB%91%E5%A2%8A10%E5%9C%93%E7%9B%B4%E5%BE%913.3cm-11p-21007164155404?itemId=21018035534927&vendorItemId=21085189996983&sourceType=search&rank=4&searchId=235fd88412ac4007abdae575fd912115&q=11p
"3級按摩水過濾淋浴+過濾器11p, 2個",$907,https://www.tw.coupang.com/products/3%E7%B4%9A%E6%8C%89%E6%91%A9%E6%B0%B4%E9%81%8E%E6%BF%BE%E6%B7%8B%E6%B5%B4%2B%E9%81%8E%E6%BF%BE%E5%99%A811p-21002057168856?itemId=21022585766976&vendorItemId=21089627504967&sourceType=search&rank=5&searchId=235fd88412ac4007abdae575fd912115&q=11p
"Tree Tree 高級精密螺絲起子 11p 套裝, 1組",$59,https://www.tw.coupang.com/products/Tree-Tree-%E9%AB%98%E7%B4%9A%E7%B2%BE%E5%AF%86%E8%9E%BA%E7%B5%B2%E8%B5%B7%E5%AD%90-11p-%E5%A5%97%E8%A3%9D-21004500061543?itemId=21005400215869&vendorItemId=21088596806616&sourceType=search&rank=6&searchId=235fd88412ac4007abdae575fd912115&q=11p
"INNOHOUSE 過濾蓮蓬頭 2p + 過濾器 11p 套裝, 混色, 1組",$335,https://www.tw.coupang.com/products/INNOHOUSE-%E9%81%8E%E6%BF%BE%E8%93%AE%E8%93%AC%E9%A0%AD-2p-%2B-%E9%81%8E%E6%BF%BE%E5%99%A8-11p-%E5%A5%97%E8%A3%9D-21008048625373?itemId=21022566087910&vendorItemId=21089607974578&sourceType=search&rank=7&searchId=235fd88412ac4007abdae575fd912115&q=11p
"Scotch 魔術膠帶筆芯 18mm x 15m 11p, 單色, 11個",$426,https://www.tw.coupang.com/products/Scotch-%E9%AD%94%E8%A1%93%E8%86%A0%E5%B8%B6%E7%AD%86%E8%8A%AF-18mm-x-15m-11p-21007439510132?itemId=21019393712441&vendorItemId=21004955806197&sourceType=search&rank=8&searchId=235fd88412ac4007abdae575fd912115&q=11p
"UCan 一次性 PET 扁瓶 260ml x 10p + 貼紙 11p 套裝, 透明, 1組",$308,https://www.tw.coupang.com/products/UCan-%E4%B8%80%E6%AC%A1%E6%80%A7-PET-%E6%89%81%E7%93%B6-260ml-x-10p-%2B-%E8%B2%BC%E7%B4%99-11p-%E5%A5%97%E8%A3%9D-21007693982727?itemId=21020582120430&vendorItemId=21087657244655&sourceType=search&rank=9&searchId=235fd88412ac4007abdae575fd912115&q=11p
"陶器材料 哈維粘土 50g x 11p 套組, 550克, 混合顏色",$335,https://www.tw.coupang.com/products/%E9%99%B6%E5%99%A8%E6%9D%90%E6%96%99-%E5%93%88%E7%B6%AD%E7%B2%98%E5%9C%9F-50g-x-11p-%E5%A5%97%E7%B5%84-21006626248716?itemId=21015086935031&vendorItemId=21082309069976&sourceType=search&rank=10&searchId=235fd88412ac4007abdae575fd912115&q=11p
