product_name,product_price,product_url
"謀殺作為一門藝術, 工作室壓力機",$285,https://www.tw.coupang.com/products/%E8%AC%80%E6%AE%BA%E4%BD%9C%E7%82%BA%E4%B8%80%E9%96%80%E8%97%9D%E8%A1%93-21000063481046?itemId=21000216208635&vendorItemId=21003521217955&sourceType=search&rank=&searchId=d275373356614d349d1e6787aa3de193&q=%E4%B8%80%E9%96%80
"民調是一門科學還是一門藝術：調查民調錯誤的雷區, 重新預訂",$220,https://www.tw.coupang.com/products/%E6%B0%91%E8%AA%BF%E6%98%AF%E4%B8%80%E9%96%80%E7%A7%91%E5%AD%B8%E9%82%84%E6%98%AF%E4%B8%80%E9%96%80%E8%97%9D%E8%A1%93%EF%BC%9A%E8%AA%BF%E6%9F%A5%E6%B0%91%E8%AA%BF%E9%8C%AF%E8%AA%A4%E7%9A%84%E9%9B%B7%E5%8D%80-21000020439537?itemId=21000080610346&vendorItemId=21003521432507&sourceType=search&rank=1&searchId=d275373356614d349d1e6787aa3de193&q=%E4%B8%80%E9%96%80
"刺繡是一門藝術 可愛又含蓄的迷你單肩包, 海軍",$629,https://www.tw.coupang.com/products/%E5%88%BA%E7%B9%A1%E6%98%AF%E4%B8%80%E9%96%80%E8%97%9D%E8%A1%93-%E5%8F%AF%E6%84%9B%E5%8F%88%E5%90%AB%E8%93%84%E7%9A%84%E8%BF%B7%E4%BD%A0%E5%96%AE%E8%82%A9%E5%8C%85-21005970937001?itemId=21010725274119&vendorItemId=21078005903634&sourceType=search&rank=2&searchId=d275373356614d349d1e6787aa3de193&q=%E4%B8%80%E9%96%80
建明緊湊型迷你冰箱 6L K6,"$1,912",https://www.tw.coupang.com/products/%E5%BB%BA%E6%98%8E%E7%B7%8A%E6%B9%8A%E5%9E%8B%E8%BF%B7%E4%BD%A0%E5%86%B0%E7%AE%B1-6L-K6-21008323057702?itemId=21024024740661&vendorItemId=21075540054993&sourceType=search&rank=3&searchId=d275373356614d349d1e6787aa3de193&q=%E4%B8%80%E9%96%80
"儘管如此，這還是經濟學：一門悲觀科學的成功與失敗, 思想的力量",$395,https://www.tw.coupang.com/products/%E5%84%98%E7%AE%A1%E5%A6%82%E6%AD%A4%EF%BC%8C%E9%80%99%E9%82%84%E6%98%AF%E7%B6%93%E6%BF%9F%E5%AD%B8%EF%BC%9A%E4%B8%80%E9%96%80%E6%82%B2%E8%A7%80%E7%A7%91%E5%AD%B8%E7%9A%84%E6%88%90%E5%8A%9F%E8%88%87%E5%A4%B1%E6%95%97-21000020502215?itemId=21000080673761&vendorItemId=21003521438225&sourceType=search&rank=4&searchId=d275373356614d349d1e6787aa3de193&q=%E4%B8%80%E9%96%80
"音樂：一門藝術和一門語言平裝本, Createspace獨立發布平台",$162,https://www.tw.coupang.com/products/%E9%9F%B3%E6%A8%82%EF%BC%9A%E4%B8%80%E9%96%80%E8%97%9D%E8%A1%93%E5%92%8C%E4%B8%80%E9%96%80%E8%AA%9E%E8%A8%80%E5%B9%B3%E8%A3%9D%E6%9C%AC-21000058890269?itemId=21000203974087&vendorItemId=21003483540392&sourceType=search&rank=5&searchId=d275373356614d349d1e6787aa3de193&q=%E4%B8%80%E9%96%80
"以社區為中心的教育的力量：教學作為一門手藝精裝本, 羅曼和利特菲爾德教育","$1,503",https://www.tw.coupang.com/products/%E4%BB%A5%E7%A4%BE%E5%8D%80%E7%82%BA%E4%B8%AD%E5%BF%83%E7%9A%84%E6%95%99%E8%82%B2%E7%9A%84%E5%8A%9B%E9%87%8F%EF%BC%9A%E6%95%99%E5%AD%B8%E4%BD%9C%E7%82%BA%E4%B8%80%E9%96%80%E6%89%8B%E8%97%9D%E7%B2%BE%E8%A3%9D%E6%9C%AC-21000058740758?itemId=21000203618232&vendorItemId=21003482689870&sourceType=search&rank=6&searchId=d275373356614d349d1e6787aa3de193&q=%E4%B8%80%E9%96%80
"夏天的回憶：當棒球是一門藝術並將其寫成平裝本, 內布拉斯加大學出版社",$408,https://www.tw.coupang.com/products/%E5%A4%8F%E5%A4%A9%E7%9A%84%E5%9B%9E%E6%86%B6%EF%BC%9A%E7%95%B6%E6%A3%92%E7%90%83%E6%98%AF%E4%B8%80%E9%96%80%E8%97%9D%E8%A1%93%E4%B8%A6%E5%B0%87%E5%85%B6%E5%AF%AB%E6%88%90%E5%B9%B3%E8%A3%9D%E6%9C%AC-21000058922377?itemId=21000204036682&vendorItemId=21003483661636&sourceType=search&rank=7&searchId=d275373356614d349d1e6787aa3de193&q=%E4%B8%80%E9%96%80
"短篇小說寫作：一門藝術還是一門手藝？精裝, 圖書館生活",$792,https://www.tw.coupang.com/products/%E7%9F%AD%E7%AF%87%E5%B0%8F%E8%AA%AA%E5%AF%AB%E4%BD%9C%EF%BC%9A%E4%B8%80%E9%96%80%E8%97%9D%E8%A1%93%E9%82%84%E6%98%AF%E4%B8%80%E9%96%80%E6%89%8B%E8%97%9D%EF%BC%9F%E7%B2%BE%E8%A3%9D-21000058850753?itemId=21000203865408&vendorItemId=21003483374969&sourceType=search&rank=8&searchId=d275373356614d349d1e6787aa3de193&q=%E4%B8%80%E9%96%80
"刺繡是一門藝術 可愛又含蓄的迷你單肩包, 天空",$629,https://www.tw.coupang.com/products/%E5%88%BA%E7%B9%A1%E6%98%AF%E4%B8%80%E9%96%80%E8%97%9D%E8%A1%93-%E5%8F%AF%E6%84%9B%E5%8F%88%E5%90%AB%E8%93%84%E7%9A%84%E8%BF%B7%E4%BD%A0%E5%96%AE%E8%82%A9%E5%8C%85-21005970937001?itemId=21010725274125&vendorItemId=21078005903665&sourceType=search&rank=9&searchId=d275373356614d349d1e6787aa3de193&q=%E4%B8%80%E9%96%80
